file,is_test,severity,confidence,pattern,title,location,what_was_found
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 123,"Loop at line 123 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,Medium,High,concurrency-misuse,Executor created in application code path,line 100,Line 100 creates a new executor instance.
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 123,Loop at line 123 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 103,Loop at line 103 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 105,Loop at line 105 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 107,Loop at line 107 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 123,Loop at line 123 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\jmh\QueueStreamBenchmark.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 59,"Loop at line 59 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,assertLines (line 53),Loop at line 53 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 121,Loop at line 121 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 176,Loop at line 176 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 275,Loop at line 275 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,assertLines (line 53),Loop at line 53 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,createStringLines (line 98),Loop at line 98 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 121,Loop at line 121 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 176,Loop at line 176 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\LineIteratorTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 275,Loop at line 275 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\monitor\FileAlterationMonitorTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 179,Line 179 creates a thread directly.
src\test\java\org\apache\commons\io\monitor\FileAlterationMonitorTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,checkFile (line 54),Loop at line 54 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\output\CountingOutputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,assertByteArrayEquals (line 35),Loop at line 35 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\output\QueueOutputStreamTest.java,True,Medium,High,concurrency-misuse,Executor created in application code path,line 46,Line 46 creates a new executor instance.
src\test\java\org\apache\commons\io\output\TeeOutputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,assertByteArrayEquals (line 38),Loop at line 38 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\test\TestUtils.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 111,Loop at line 111 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\test\TestUtils.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 135,Loop at line 135 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\test\TestUtils.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 77,Loop at line 77 builds strings through repeated concatenation.
