file,is_test,severity,confidence,pattern,title,location,what_was_found
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,doConfigure (line 788),Loop at line 788 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,doConfigure (line 790),Loop at line 790 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getLoggerConfig (line 1051),Loop at line 1051 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,doConfigure (line 729),"Loop at line 729 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,processConditionals (line 601),Loop at line 601 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,processSelect (line 654),Loop at line 654 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,setParents (line 1238),Loop at line 1238 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Low,Medium,allocation-pressure,String concatenation in loop,preConfigure (line 576),Loop at line 576 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AppenderControl.java,False,High,High,concurrency-misuse,Direct thread creation,line 39,Line 39 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AwaitCompletionReliabilityStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,waitForCompletion (line 173),Loop at line 173 is nested at depth 4 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\CompositeConfiguration.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,setup (line 116),"Loop at line 116 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\CompositeConfiguration.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,setup (line 116),"Loop at line 116 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\CompositeConfiguration.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,setup (line 116),"Loop at line 116 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\CompositeConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,reconfigure (line 149),Loop at line 149 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\CompositeConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,setup (line 116),Loop at line 116 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,mergConfigurations (line 129),"Loop at line 129 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,mergConfigurations (line 132),"Loop at line 132 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getLoggerNode (line 246),Loop at line 246 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,mergConfigurations (line 129),Loop at line 129 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,mergConfigurations (line 132),Loop at line 132 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,mergConfigurations (line 150),Loop at line 150 is nested at depth 6 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,mergConfigurations (line 151),Loop at line 151 is nested at depth 7 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,mergConfigurations (line 169),Loop at line 169 is nested at depth 6 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,mergConfigurations (line 129),"Loop at line 129 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\composite\DefaultMergeStrategy.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,mergConfigurations (line 132),"Loop at line 132 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\ConfigurationFactory.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,parseConfigLocations (line 668),Loop at line 668 is nested at depth 4 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\ConfigurationFactory.java,False,Low,High,chatty-io,Repeated logging inside loop,getConfiguration (line 641),Loop at line 641 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\ConfigurationFactory.java,False,Low,High,chatty-io,Repeated logging inside loop,getConfiguration (line 644),Loop at line 644 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\ConfigurationFactory.java,False,Low,High,chatty-io,Repeated logging inside loop,line 464,Loop at line 464 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\ConfigurationScheduler.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,toString (line 272),"Loop at line 272 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,constructNode (line 148),Loop at line 148 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,constructNode (line 157),Loop at line 157 is nested at depth 5 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,constructNode (line 170),Loop at line 170 is nested at depth 6 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,constructNode (line 179),Loop at line 179 is nested at depth 8 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,constructNode (line 148),Loop at line 148 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,constructNode (line 157),Loop at line 157 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,constructNode (line 170),Loop at line 170 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\json\JsonConfiguration.java,False,Low,High,chatty-io,Repeated logging inside loop,setup (line 110),Loop at line 110 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\LoggerConfig.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getProperties (line 600),Loop at line 600 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\LoggerConfig.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 715,Loop at line 715 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\LoggerConfig.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,requiresLocation (line 777),Loop at line 777 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\LoggersPlugin.java,False,Low,High,chatty-io,Repeated logging inside loop,LoggersPlugin (line 43),Loop at line 43 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\GraalVmProcessor.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,processPlugin (line 137),Loop at line 137 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\GraalVmProcessor.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,processPlugin (line 137),"Loop at line 137 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\internal\ReachabilityMetadata.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 225,"Loop at line 225 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\internal\ReachabilityMetadata.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 238,"Loop at line 238 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\internal\ReachabilityMetadata.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 264,"Loop at line 264 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\PluginProcessor.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,processBuilderAttribute (line 209),Loop at line 209 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\PluginProcessor.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,processBuilderAttribute (line 209),"Loop at line 209 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\PluginProcessor.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,visitType (line 340),"Loop at line 340 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 217,Loop at line 217 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginBuilder.java,False,Low,Medium,allocation-pressure,String concatenation in loop,generateParameters (line 277),Loop at line 277 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginBuilder.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 217,Loop at line 217 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginBuilder.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 221,Loop at line 221 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginManager.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,collectPlugins (line 175),Loop at line 175 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginManager.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,collectPlugins (line 183),Loop at line 183 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginManager.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 232,Loop at line 232 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginRegistry.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,PluginRegistry (line 224),"Loop at line 224 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginRegistry.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,PluginRegistry (line 224),Loop at line 224 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginRegistry.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,PluginRegistry (line 224),"Loop at line 224 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\PluginRegistry.java,False,Low,High,chatty-io,Repeated logging inside loop,PluginRegistry (line 176),Loop at line 176 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\ResolverUtil.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,loadImplementationsInDirectory (line 316),"Loop at line 316 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\ResolverUtil.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,loadImplementationsInDirectory (line 316),"Loop at line 316 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\ResolverUtil.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,loadImplementationsInDirectory (line 316),"Loop at line 316 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\util\ResolverUtil.java,False,Low,High,chatty-io,Repeated logging inside loop,findInPackage (line 191),Loop at line 191 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\visitors\PluginElementVisitor.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 85,Loop at line 85 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\visitors\PluginElementVisitor.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 48,"Loop at line 48 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\visitors\PluginElementVisitor.java,False,Low,High,chatty-io,Repeated logging inside loop,line 48,Loop at line 48 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,build (line 85),Loop at line 85 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 199,Loop at line 199 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 370,Loop at line 370 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationBuilder.java,False,Low,Medium,allocation-pressure,String concatenation in loop,build (line 130),Loop at line 130 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationBuilder.java,False,Low,Medium,allocation-pressure,String concatenation in loop,build (line 146),Loop at line 146 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationBuilder.java,False,Low,Medium,allocation-pressure,String concatenation in loop,build (line 162),Loop at line 162 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\context\internal\GarbageFreeSortedArrayThreadContextMap.java,False,High,High,concurrency-misuse,Direct thread creation,GarbageFreeSortedArrayThreadContextMap (line 74),Line 74 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\CompositeFilter.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,toString (line 665),"Loop at line 665 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,line 315,"Loop at line 315 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,filter (line 111),Loop at line 111 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,filter (line 85),Loop at line 85 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,filter (line 98),Loop at line 98 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 315,Loop at line 315 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,toString (line 269),Loop at line 269 is nested at depth 4 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,toString (line 269),"Loop at line 269 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 315,"Loop at line 315 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Low,High,chatty-io,Repeated logging inside loop,line 315,Loop at line 315 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 315,Loop at line 315 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,High,High,concurrency-misuse,Direct thread creation,line 48,Line 48 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,line 168,"Loop at line 168 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 168,Loop at line 168 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,listContainsValue (line 128),Loop at line 128 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,listContainsValue (line 135),Loop at line 135 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 168,"Loop at line 168 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,Low,High,chatty-io,Repeated logging inside loop,line 168,Loop at line 168 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\StructuredDataFilter.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 168,Loop at line 168 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\ThreadContextMapFilter.java,False,High,High,concurrency-misuse,Direct thread creation,line 313,Line 313 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\ThreadContextMapFilter.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,line 288,"Loop at line 288 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\ThreadContextMapFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,filter (line 113),Loop at line 113 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\ThreadContextMapFilter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 288,Loop at line 288 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\ThreadContextMapFilter.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 288,"Loop at line 288 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\ThreadContextMapFilter.java,False,Low,High,chatty-io,Repeated logging inside loop,line 288,Loop at line 288 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\filter\ThreadContextMapFilter.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 288,Loop at line 288 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ContextAnchor.java,False,High,High,concurrency-misuse,Direct thread creation,line 29,Line 29 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ContextDataInjectorFactory.java,False,High,High,concurrency-misuse,Direct thread creation,createDefaultInjector (line 86),Line 86 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ContextDataInjectorFactory.java,False,High,High,concurrency-misuse,Direct thread creation,createDefaultInjector (line 89),Line 89 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ContextDataInjectorFactory.java,False,High,High,concurrency-misuse,Direct thread creation,createDefaultInjector (line 91),Line 91 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\JdkMapAdapterStringMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,forEach (line 117),Loop at line 117 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\JdkMapAdapterStringMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,forEach (line 126),Loop at line 126 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\JdkMapAdapterStringMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,toString (line 207),Loop at line 207 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\Log4jContextFactory.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 315,"Loop at line 315 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\Log4jContextFactory.java,False,Low,High,chatty-io,Repeated logging inside loop,line 315,Loop at line 315 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ReusableLogEventFactory.java,False,High,High,concurrency-misuse,Direct thread creation,line 40,Line 40 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThreadContextDataInjector.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,initServiceProviders (line 154),Loop at line 154 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThreadContextDataInjector.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,initServiceProviders (line 204),Loop at line 204 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThreadContextDataInjector.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,initServiceProviders (line 245),Loop at line 245 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThreadContextDataInjector.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,initServiceProviders (line 275),Loop at line 275 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThrowableFormatOptions.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,newInstance (line 259),"Loop at line 259 allocates new collections, builders, or mapping helpers during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThrowableFormatOptions.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,newInstance (line 259),"Loop at line 259 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThrowableProxyHelper.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 91,Loop at line 91 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\jackson\Log4jStackTraceElementDeserializer.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 53,Loop at line 53 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\LoggerConfigAdmin.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getAppenderRefs (line 108),Loop at line 108 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\Server.java,False,Medium,High,concurrency-misuse,Executor created in application code path,Server (line 81),Line 81 creates a new executor instance.
log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\Server.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Server (line 357),Loop at line 357 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\Server.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Server (line 374),Loop at line 374 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\StatusLoggerAdmin.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,postRegister (line 143),Loop at line 143 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\layout\AbstractStringLayout.java,False,High,High,concurrency-misuse,Direct thread creation,line 119,Line 119 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\layout\GelfLayout.java,False,High,High,concurrency-misuse,Direct thread creation,valueNeedsLookup (line 785),Line 785 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\layout\GelfLayout.java,False,High,High,concurrency-misuse,Direct thread creation,valueNeedsLookup (line 814),Line 814 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\layout\LevelPatternSelector.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getFormatters (line 188),Loop at line 188 is nested at depth 2 and also performs repeated lookup or transformation work.
